,PassengerNumber,Name,HomePlanet_0,HomePlanet_1,Destination_0,Destination_1,deck,numofcabin,side_0,side_1,Age,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
1459,1542,7823,1,1,0,1,5,299,1,0,13,False,False,7172,0,157,20,0,False
1460,1543,4126,0,1,1,1,2,56,0,1,34,True,False,0,0,0,0,0,True
1461,1544,6710,1,0,0,1,6,245,0,1,21,False,False,9,0,0,0,800,False
1462,1545,3913,1,1,0,1,2,335,1,0,20,False,False,206,0,629,67,523,True
1463,1547,9,1,0,0,1,5,301,1,0,21,False,False,163,0,661,32,0,False
1464,1548,6058,0,1,1,1,1,50,0,1,51,True,False,0,0,0,0,0,True
1465,1548,6895,0,1,0,1,1,50,0,1,18,True,False,0,0,0,0,0,True
1466,1550,5335,0,1,0,1,2,58,1,0,26,False,False,1,230,0,42,4030,False
1467,1550,1979,0,1,1,1,5,729,1,0,53,False,True,5022,2376,0,0,235,False
1468,1551,7123,0,1,0,1,4,96,0,1,30,False,False,0,1376,43,0,1460,True
1469,1552,5573,1,0,0,1,6,240,1,0,37,True,False,0,0,0,0,0,False
1470,1555,176,0,1,0,1,0,18,1,0,45,False,False,0,1389,0,2987,0,False
1471,1558,1059,1,0,0,1,6,247,0,1,62,False,False,877,15,0,0,1,False
1472,1560,1675,1,0,0,1,6,242,1,0,38,False,False,0,1,45,0,837,False
1473,1561,4788,1,0,1,1,5,305,0,1,24,False,False,1030,0,0,0,1122,False
1474,1562,7069,1,0,0,1,5,306,0,1,18,False,False,341,0,332,102,0,False
1475,1564,8174,1,1,0,1,5,303,1,0,23,True,False,0,0,0,0,0,False
1476,1565,3450,1,0,1,0,5,304,1,0,16,False,False,0,1519,0,0,766,False
1477,1567,7500,0,1,0,1,1,53,0,1,37,True,False,0,0,0,0,0,True
1478,1568,3996,1,0,0,1,6,954,1,0,22,False,False,1018,100,0,9,0,False
1479,1568,6857,1,0,1,0,6,248,0,1,18,True,False,0,0,1,0,0,True
1480,1569,7815,1,1,0,1,5,308,0,1,25,True,False,0,0,0,0,0,True
1481,1572,4583,1,0,0,1,6,249,0,1,26,False,False,758,17,11,0,0,False
1482,1572,5209,1,0,0,1,5,309,0,1,25,False,False,4,0,146,723,0,False
1483,1573,5171,1,1,0,1,3,56,1,0,55,False,False,938,0,82,0,162,False
1484,1576,6026,1,1,0,1,4,97,0,1,28,False,False,641,0,372,0,16,False
1485,1577,4641,1,0,1,1,5,310,0,1,23,False,False,0,169,0,0,0,True
1486,1578,2948,1,0,0,1,4,98,0,1,22,False,False,0,24,0,176,783,False
1487,1579,6490,1,0,1,1,5,311,0,1,26,False,False,333,1819,0,1,0,True
1488,1580,2783,1,0,0,1,6,246,1,0,13,False,False,0,0,8,0,714,False
1489,1580,4191,1,0,0,1,6,246,1,0,18,False,False,428,0,36,0,424,False
1490,1581,1905,1,1,0,1,5,312,0,1,38,True,False,0,0,0,0,0,True
1491,1581,6355,1,1,0,1,0,104,1,0,28,True,False,0,0,0,0,0,True
1492,1584,6170,1,0,0,1,5,314,0,1,57,False,False,433,0,0,371,0,False
1493,1584,6699,1,0,0,1,6,251,0,1,0,True,False,0,0,0,0,0,False
1494,1585,6832,1,0,0,1,6,252,0,1,18,True,False,0,0,0,0,0,True
1495,1588,2875,0,1,0,1,4,99,0,1,25,True,False,0,0,0,0,0,True
1496,1588,3968,0,1,1,1,4,99,0,1,35,False,False,0,17394,0,724,0,True
1497,1590,5947,0,1,0,1,3,57,1,0,37,False,False,0,1336,2,12,7,True
1498,1590,588,0,1,1,1,3,57,1,0,33,False,False,0,26,1,33,2439,False
1499,1592,582,0,1,0,1,2,60,1,0,35,False,False,305,3621,0,320,341,True
1500,1592,692,0,1,1,1,2,60,1,0,47,False,False,16,2127,1487,0,196,True
1501,1593,3622,1,0,0,1,4,114,1,0,23,False,False,5,51,0,732,0,False
1502,1594,5018,1,0,0,1,6,253,0,1,13,False,False,0,3,0,2,923,True
1503,1595,6227,0,1,1,1,2,57,0,1,27,False,False,0,4342,0,0,36,True
1504,1596,4117,0,1,0,1,1,54,0,1,23,True,False,0,0,0,0,0,True
1505,1597,7696,1,0,0,1,6,254,0,1,31,True,False,0,0,0,0,0,True
1506,1599,3329,0,1,0,1,2,58,0,1,19,True,False,0,0,0,0,0,True
1507,1599,2774,0,1,1,1,2,58,0,1,53,True,False,0,0,0,0,0,True
1508,1601,2636,1,0,0,1,6,255,0,1,37,False,False,22,5,0,747,0,False
1509,1602,8031,1,0,0,1,5,307,1,0,18,False,False,0,0,0,2681,55,False
1510,1603,7896,1,0,0,1,5,317,0,1,42,False,False,0,594,0,0,119,False
1511,1603,1492,1,0,0,1,6,256,0,1,7,True,False,0,0,0,0,0,True
1512,1603,2243,1,0,1,1,6,256,0,1,7,False,False,0,0,0,0,0,True
1513,1604,2199,1,0,0,1,6,257,0,1,24,False,False,2,3,0,616,161,False
1514,1606,3167,0,1,0,1,4,116,1,0,20,False,False,13,817,0,1435,22,True
1515,1608,3363,1,0,0,1,5,319,0,1,24,False,False,1158,193,798,2,0,False
1516,1611,5087,1,0,0,1,6,248,1,0,42,False,False,0,865,0,0,44,True
1517,1612,3165,0,1,0,1,4,101,0,1,49,False,False,0,3750,0,2,341,True
1518,1612,751,0,1,0,1,4,101,0,1,47,True,False,0,0,0,0,0,True
1519,1613,4505,1,0,1,1,5,527,0,1,16,False,False,825,9,0,0,42,False
1520,1614,2445,1,1,0,1,5,321,0,1,26,False,True,432,0,965,35,0,False
1521,1615,4658,1,0,0,1,5,322,0,1,24,False,False,0,0,6,685,0,False
1522,1615,7681,1,0,0,1,6,259,0,1,38,True,False,0,0,0,0,0,True
1523,1615,7570,1,0,0,1,6,259,0,1,0,False,False,0,0,0,0,0,True
1524,1617,6100,1,1,1,0,3,53,0,1,37,False,False,295,1575,19,515,0,False
1525,1619,7960,1,0,0,1,6,249,1,0,39,True,False,0,0,0,0,0,True
1526,1621,4231,1,0,1,1,5,308,1,0,25,False,False,553,0,1,239,8,True
1527,1621,7942,1,0,1,0,5,308,1,0,25,False,False,172,129,41,0,341,False
1528,1622,4224,1,1,0,1,5,323,0,1,35,True,False,0,0,0,0,0,True
1529,1624,4376,1,0,1,0,6,250,1,0,0,True,False,0,0,0,0,0,True
1530,1624,2397,1,0,1,1,6,250,1,0,46,False,False,612,0,62,0,0,True
1531,1624,2845,1,0,0,1,6,250,1,0,4,False,False,0,0,0,0,14,True
1532,1625,8267,0,1,1,1,2,59,0,1,19,True,False,0,0,0,0,0,True
1533,1625,2054,0,1,0,1,2,59,0,1,29,False,False,0,930,0,2113,98,False
1534,1626,6430,1,0,0,1,5,324,0,1,19,False,False,0,9,0,0,1,False
1535,1628,8423,0,1,0,1,1,71,1,0,47,True,False,0,0,0,0,0,True
1536,1630,6540,1,0,1,0,6,252,1,0,1,True,False,0,0,0,0,0,True
1537,1630,7079,1,0,0,1,6,252,1,0,4,True,False,0,0,0,0,0,False
1538,1630,2580,1,0,0,1,5,309,1,0,37,False,False,0,27,11,732,5,False
1539,1631,7778,1,0,0,1,4,118,1,0,61,False,False,1215,32,0,0,362,False
1540,1632,1610,0,1,0,1,2,62,1,0,32,True,False,0,0,0,0,0,True
1541,1633,3029,1,0,0,1,6,261,0,1,4,True,False,0,0,0,0,516,True
1542,1633,7920,1,0,0,1,6,261,0,1,16,True,False,0,0,0,0,0,True
1543,1634,739,1,0,1,1,6,253,1,0,25,True,False,0,0,0,0,0,False
1544,1635,3975,1,0,0,1,5,325,0,1,22,False,False,1300,0,1,0,1134,False
1545,1636,2060,1,0,0,1,6,254,1,0,41,False,False,139,666,6,71,25,False
1546,1637,4889,1,0,0,1,6,255,1,0,25,True,False,0,0,0,0,0,True
1547,1638,6740,1,0,0,1,4,119,1,0,19,False,False,414,0,66,307,0,False
1548,1640,2881,1,0,0,1,6,262,0,1,21,False,False,305,0,1,618,2,True
1549,1644,4836,1,0,1,1,5,327,0,1,14,False,False,0,2,0,0,794,False
1550,1645,535,1,0,1,1,6,452,0,1,18,True,False,0,0,0,0,0,False
1551,1646,5332,1,0,0,1,6,264,0,1,34,False,False,0,0,885,0,0,True
1552,1647,4498,1,0,0,1,5,328,0,1,33,False,False,954,0,10,3,2,False
1553,1649,2266,1,0,1,1,6,265,0,1,14,True,False,0,0,0,0,0,False
1554,1650,8091,1,0,1,1,6,258,1,0,28,True,False,0,0,0,0,0,True
1555,1651,1446,1,0,1,0,6,266,0,1,43,True,False,0,0,0,0,0,False
1556,1651,2508,1,0,1,1,6,266,0,1,3,False,False,0,0,0,0,0,True
1557,1651,2167,1,0,1,0,6,266,0,1,0,True,False,0,0,0,0,0,True
1558,1653,6238,0,1,1,1,0,19,1,0,47,False,False,4,1303,830,774,2,False
1559,1655,4565,1,0,0,1,2,140,0,1,28,False,False,3202,0,0,0,5,False
1560,1655,5806,1,0,0,1,5,310,1,0,40,False,False,0,807,0,0,0,True
1561,1656,4647,1,0,0,1,5,311,1,0,17,False,False,1,160,37,0,0,False
1562,1657,7010,1,0,0,1,6,267,0,1,21,False,False,0,0,218,109,5321,False
1563,1658,6844,1,1,0,1,5,312,1,0,26,False,False,1150,0,6,4,0,True
1564,1659,6533,1,0,0,1,5,313,1,0,41,False,False,0,82,3,0,718,False
1565,1660,2885,1,0,0,1,4,122,1,0,20,False,False,0,1,0,905,0,False
1566,1661,693,0,1,0,1,0,20,1,0,56,False,False,0,0,0,0,0,False
1567,1661,369,0,1,0,1,0,20,1,0,57,False,False,0,62,0,2136,178,False
1568,1661,6408,0,1,0,1,0,20,1,0,48,True,False,0,0,0,0,0,True
1569,1661,1322,0,1,0,1,0,20,1,0,37,False,False,0,2390,0,1306,0,False
1570,1662,8234,1,0,1,0,5,314,1,0,20,False,False,127,0,0,542,0,False
1571,1663,1506,1,0,1,0,6,268,0,1,36,True,False,0,0,0,0,0,True
1572,1666,805,0,1,0,1,3,59,1,0,38,False,False,158,787,2820,0,86,True
1573,1668,5572,1,0,0,1,5,316,1,0,22,False,False,2,0,6,101,536,False
1574,1669,3056,1,1,0,1,5,317,1,0,31,False,False,2436,0,147,16,0,False
1575,1669,7197,1,1,0,1,5,317,1,0,0,True,False,0,0,0,0,0,True
1576,1669,6301,1,1,1,1,5,317,1,0,21,False,False,1481,0,881,0,0,False
1577,1670,226,1,0,0,1,6,269,0,1,49,False,False,0,67,213,2,1442,False
1578,1670,4455,1,0,0,1,6,269,0,1,44,True,False,0,0,0,0,0,False
1579,1671,5768,0,1,1,1,1,73,1,0,34,False,False,0,859,0,6704,64,False
1580,1672,2668,1,0,0,1,5,318,1,0,29,False,False,7,0,0,797,0,False
1581,1673,1069,1,0,1,1,5,330,0,1,16,False,False,876,0,5,1,16,False
1582,1674,3891,1,0,1,0,6,260,1,0,20,True,False,0,0,0,0,0,False
1583,1676,6202,1,0,0,1,6,270,0,1,26,True,False,0,0,0,0,0,False
1584,1677,8139,1,0,0,1,4,103,0,1,19,False,False,5,87,0,0,0,False
1585,1681,7775,1,0,0,1,6,261,1,0,34,False,False,1,89,0,793,0,False
1586,1682,5664,1,1,0,1,5,331,0,1,38,True,False,0,0,0,0,0,True
1587,1685,6872,1,0,1,1,1,340,1,0,51,False,False,0,260,91,0,264,False
1588,1685,7953,1,0,1,1,6,272,0,1,7,False,False,0,0,0,0,0,False
1589,1685,1444,1,0,0,1,6,272,0,1,3,True,False,0,0,0,0,0,True
1590,1687,950,1,1,0,1,5,334,0,1,26,False,True,714,450,208,0,44,False
1591,1688,7902,1,0,0,1,4,124,1,0,27,False,False,233,554,0,0,0,False
1592,1688,1826,1,0,0,1,5,839,1,0,7,True,False,0,0,0,0,0,False
1593,1688,5013,1,0,0,1,6,262,1,0,19,True,False,0,0,0,0,0,True
1594,1690,3877,1,0,0,1,5,335,0,1,28,False,False,0,26,88,5,754,False
1595,1691,6974,1,1,0,1,5,321,1,0,27,False,False,3482,1234,1155,0,0,False
1596,1694,4069,1,0,1,0,6,263,1,0,31,True,False,0,231,0,0,0,True
1597,1695,3119,1,0,0,1,6,264,1,0,26,False,False,324,0,201,2,256,False
1598,1696,105,0,1,0,1,1,55,0,1,43,False,False,0,760,17,15331,427,False
1599,1697,3925,1,0,0,1,6,274,0,1,23,False,False,0,13,0,773,0,False
1600,1698,1423,1,0,1,0,4,125,1,0,14,True,False,0,0,0,0,0,True
1601,1699,6826,1,0,1,1,5,336,0,1,47,False,False,0,574,0,0,68,True
1602,1700,8434,0,1,0,1,1,74,1,0,17,True,False,0,0,0,0,0,True
1603,1700,7152,0,1,0,1,1,74,1,0,64,False,False,0,4,0,6200,622,False
1604,1704,7813,1,1,0,1,3,60,1,0,13,False,False,1112,0,687,0,3,False
1605,1704,342,1,1,1,1,3,60,1,0,18,False,False,86,1164,516,0,0,True
1606,1705,941,1,1,0,1,4,126,1,0,29,False,True,0,0,0,0,0,False
1607,1708,4831,1,0,1,0,5,338,0,1,70,False,False,0,3,1,2,1290,False
1608,1709,4530,1,1,0,1,5,326,1,0,23,False,False,31,0,1247,0,47,False
1609,1709,1117,1,1,0,1,3,61,1,0,23,False,False,2210,0,89,0,0,True
1610,1709,1206,1,1,0,1,1,39,1,0,35,False,False,1313,0,24,0,1,False
1611,1709,2370,1,1,0,1,4,127,1,0,17,False,False,1744,0,136,8,8,False
1612,1709,2966,1,1,0,1,5,326,1,0,26,True,False,0,0,0,0,0,True
1613,1709,7907,1,1,0,1,3,61,1,0,15,False,False,1554,0,646,20,1241,False
1614,1709,1865,1,1,0,1,5,326,1,0,19,False,False,285,54,1246,102,0,False
1615,1710,564,1,0,1,0,6,276,0,1,20,True,False,0,0,0,0,0,True
1616,1711,813,1,0,0,1,5,327,1,0,51,False,False,437,244,908,825,0,False
1617,1712,8062,1,1,0,1,5,339,0,1,17,False,False,139,0,959,21,0,False
1618,1712,1781,1,1,0,1,5,339,0,1,27,False,False,103,1,49,2421,24,False
1619,1713,1427,1,0,0,1,6,277,0,1,43,False,False,84,726,2,0,0,False
1620,1714,5098,1,0,0,1,6,265,1,0,5,False,False,0,0,0,0,0,False
1621,1715,1441,1,0,0,1,6,266,1,0,17,True,False,0,0,0,0,0,False
1622,1717,284,1,0,0,1,4,105,0,1,40,False,False,813,0,473,236,0,True
1623,1717,8386,1,0,0,1,4,105,0,1,38,False,False,4,0,0,0,1679,False
1624,1718,2685,1,0,0,1,6,82,0,1,20,True,False,0,0,0,0,0,True
1625,1719,4691,1,0,0,1,6,278,0,1,13,True,False,0,0,0,0,0,False
1626,1721,3110,1,0,0,1,5,341,0,1,15,False,False,320,36,5,0,640,False
1627,1723,4098,1,0,0,1,4,128,1,0,15,False,False,852,0,0,135,0,False
1628,1724,3786,0,1,1,1,0,21,1,0,59,False,False,8,1563,0,73,31,True
1629,1725,1347,1,0,0,1,5,328,1,0,24,False,False,0,201,0,0,603,False
1630,1727,3314,1,1,0,1,5,342,0,1,25,True,False,0,0,0,0,0,True
1631,1727,2764,1,1,1,1,3,54,0,1,52,False,False,1279,0,1061,359,0,False
1632,1728,2698,1,0,0,1,6,280,0,1,38,False,False,553,0,0,87,243,False
1633,1729,1170,1,0,0,1,5,343,0,1,26,False,False,21,0,499,568,0,True
1634,1730,2731,1,0,1,1,4,106,0,1,17,False,False,68,0,0,0,795,True
1635,1731,249,1,0,1,0,6,281,0,1,17,True,False,0,0,0,0,0,True
1636,1731,4938,1,0,1,1,6,281,0,1,20,False,False,1,808,0,0,0,True
1637,1733,7304,1,0,0,1,5,344,0,1,15,False,False,1336,108,0,0,0,False
1638,1734,3575,1,0,0,1,6,283,0,1,30,True,False,0,0,0,0,0,True
1639,1736,7674,1,0,1,0,6,284,0,1,22,True,False,0,0,0,0,0,False
1640,1738,6709,1,0,0,1,4,129,1,0,18,False,False,0,0,19,467,1963,False
1641,1738,8237,1,0,1,1,6,268,1,0,22,True,False,0,0,0,0,0,True
1642,1739,8337,1,0,1,0,6,269,1,0,20,True,False,0,0,0,0,0,True
1643,1740,2571,1,0,0,1,6,270,1,0,22,False,False,762,13,10,0,0,False
1644,1742,501,1,1,1,0,3,55,0,1,34,False,True,49,478,387,0,0,False
1645,1745,5198,0,1,0,1,4,130,1,0,28,False,False,0,1310,0,221,6064,False
1646,1746,1832,1,1,0,1,5,331,1,0,50,True,False,0,0,0,0,0,True
1647,1747,5011,1,0,1,1,6,271,1,0,19,False,False,0,0,496,13,0,True
1648,1748,4274,1,0,0,1,6,287,0,1,21,False,False,0,0,0,2,807,False
1649,1748,2798,1,0,0,1,6,287,0,1,0,False,False,0,0,0,0,0,False
1650,1748,4645,1,0,0,1,6,287,0,1,4,False,False,0,0,0,0,0,True
1651,1749,5697,1,0,1,0,6,288,0,1,59,True,False,0,0,0,0,0,False
1652,1752,2180,1,0,1,1,5,333,1,0,15,False,False,1006,1,0,0,308,True
1653,1753,496,1,0,0,1,6,272,1,0,24,True,False,0,0,0,0,0,True
1654,1755,4876,1,0,0,1,6,273,1,0,26,True,False,0,0,0,0,0,False
1655,1757,4518,1,0,0,1,5,334,1,0,67,False,False,26,809,0,39,26,False
1656,1758,5328,1,0,0,1,6,274,1,0,55,False,False,587,0,0,318,3,False
1657,1760,2660,1,0,0,1,5,336,1,0,50,False,False,742,21,10,26,4,False
1658,1761,4029,1,0,1,1,5,347,0,1,23,False,False,145,490,17,49,1,False
1659,1762,7410,1,0,1,0,4,132,1,0,21,False,False,2400,7,0,20,0,True
1660,1762,7689,1,0,0,1,6,275,1,0,15,False,False,104,0,0,174,253,False
1661,1763,2335,0,1,0,1,4,133,1,0,41,False,False,0,3240,0,59,0,True
1662,1764,3336,1,1,0,1,5,337,1,0,59,True,False,0,0,0,0,0,True
1663,1764,1765,1,1,0,1,4,134,1,0,18,False,False,0,0,0,0,0,False
1664,1766,6696,1,0,1,1,5,338,1,0,21,False,False,112,0,0,0,1333,False
1665,1767,3792,0,1,1,1,2,65,1,0,14,True,False,0,0,0,0,0,True
1666,1767,2177,0,1,0,1,2,65,1,0,50,False,False,3677,782,0,6,1168,True
1667,1767,1976,0,1,0,1,2,65,1,0,32,False,False,2973,3368,124,57,42,True
1668,1767,1964,0,1,0,1,2,65,1,0,46,True,False,0,0,0,0,0,True
1669,1768,764,1,0,0,1,6,276,1,0,31,False,False,0,24,0,732,0,False
1670,1769,1743,1,1,0,1,5,339,1,0,58,True,False,0,0,0,0,0,True
1671,1770,7537,0,1,1,1,1,75,1,0,15,True,False,0,0,0,0,0,True
1672,1771,650,1,0,0,1,6,291,0,1,35,False,False,0,338,436,0,0,True
1673,1772,1678,1,1,0,1,5,348,0,1,30,False,False,1220,0,49,39,0,False
1674,1774,505,1,1,0,1,4,135,1,0,30,True,False,0,0,0,0,0,True
1675,1775,5791,1,0,0,1,6,277,1,0,43,False,False,0,0,870,0,14,True
1676,1776,5220,1,0,0,1,6,278,1,0,21,False,False,0,0,809,0,0,False
1677,1778,7250,1,0,1,0,6,279,1,0,15,True,False,0,0,0,0,0,False
1678,1779,2921,1,0,1,1,5,349,0,1,37,False,False,164,603,0,0,11,True
1679,1781,155,0,1,1,1,2,66,1,0,28,False,False,0,11026,0,0,12,True
1680,1782,7233,1,0,0,1,5,915,1,0,28,True,False,0,0,0,0,0,False
1681,1782,1537,1,0,0,1,5,341,1,0,40,False,False,596,0,135,73,0,False
1682,1783,1531,1,0,1,1,6,281,1,0,42,False,False,28,0,0,0,591,False
1683,1783,3095,1,0,1,0,6,281,1,0,21,True,False,0,0,0,0,0,False
1684,1785,5663,1,1,1,1,4,107,0,1,31,True,False,0,0,0,0,0,False
1685,1786,8049,1,0,0,1,5,342,1,0,51,False,False,28,94,0,34,638,False
1686,1792,2443,1,1,0,1,5,352,0,1,73,False,False,27,2,71,1208,0,False
1687,1796,180,0,1,0,1,2,67,1,0,26,True,False,0,0,0,0,0,True
1688,1797,2252,0,1,1,1,1,57,0,1,33,True,False,0,0,0,0,0,True
1689,1798,1019,1,0,0,1,4,137,1,0,39,False,False,1,275,33,376,105,False
1690,1799,7008,1,0,0,1,6,295,0,1,19,False,False,5,639,0,84,180,False
1691,1800,4206,1,0,1,1,6,283,1,0,12,False,False,0,0,0,0,0,True
1692,1800,5906,1,0,1,1,6,283,1,0,10,True,False,0,0,0,0,0,False
1693,1800,8024,1,0,0,1,6,283,1,0,0,True,False,0,0,0,0,0,False
1694,1800,593,1,0,0,1,6,283,1,0,0,False,False,0,0,0,0,0,True
1695,1800,8123,1,0,0,1,6,283,1,0,1,True,False,0,0,0,0,0,True
1696,1802,333,1,0,0,1,4,109,0,1,33,False,False,0,0,2,787,1,False
1697,1803,5925,1,0,1,1,5,354,0,1,23,False,False,0,169,0,553,0,False
1698,1804,5597,1,1,0,1,5,355,0,1,5,True,False,0,0,0,0,0,True
1699,1805,2413,1,0,0,1,6,284,1,0,24,True,False,0,0,0,0,0,True
1700,1806,3439,1,1,0,1,4,138,1,0,26,False,False,0,0,0,0,0,False
1701,1807,100,0,1,1,1,1,58,0,1,30,False,False,0,3722,4,140,4045,False
1702,1808,6619,1,0,0,1,5,346,1,0,33,False,False,0,763,8,2,30,False
1703,1810,8281,1,1,0,1,5,356,0,1,56,False,False,4694,0,2661,51,0,False
1704,1811,3300,1,0,1,0,6,285,1,0,25,True,False,0,0,0,0,0,True
1705,1811,3290,1,0,0,1,5,347,1,0,38,False,False,928,20,0,0,0,False
1706,1812,84,1,0,0,1,5,357,0,1,25,False,False,9,852,73,12,57,True
1707,1813,313,1,0,1,1,5,358,0,1,18,False,False,0,0,454,0,263,False
1708,1816,5855,0,1,0,1,2,68,1,0,60,False,True,1891,640,0,360,52,True
1709,1816,7000,0,1,0,1,2,68,1,0,41,False,False,0,2334,1,6,23,True
1710,1817,5364,1,0,1,0,5,349,1,0,16,False,False,112,0,38,77,443,False
1711,1818,3012,1,0,0,1,6,297,0,1,17,True,False,0,0,0,0,0,True
1712,1821,6693,1,0,0,1,6,298,0,1,26,False,False,0,4,361,0,19,False
1713,1822,1668,1,0,0,1,6,299,0,1,31,False,False,2,811,0,0,0,True
1714,1823,5065,1,1,0,1,5,90,1,0,67,False,False,143,68,496,182,9,True
1715,1826,5675,1,0,1,1,5,351,1,0,16,False,False,0,231,569,2,0,False
1716,1827,1759,1,0,1,1,5,352,1,0,24,False,False,0,94,1,56,427,False
1717,1828,7645,1,0,0,1,5,361,0,1,19,False,False,0,1333,3,624,254,True
1718,1829,2759,0,1,1,1,3,56,0,1,48,False,False,0,3578,80,123,0,True
1719,1829,6379,0,1,0,1,3,56,0,1,30,False,False,1,6398,0,2,295,True
1720,1829,5155,0,1,0,1,3,56,0,1,22,False,False,0,8882,21,2204,19,True
1721,1829,3637,0,1,0,1,3,56,0,1,28,False,True,0,4424,3,207,1572,True
1722,1829,857,0,1,1,1,3,56,0,1,23,True,False,0,0,0,0,0,True
1723,1829,589,0,1,0,1,3,56,0,1,29,False,False,0,699,0,0,1955,False
1724,1831,365,1,0,0,1,6,288,1,0,22,True,False,0,0,0,0,161,False
1725,1833,5641,0,1,1,1,2,61,0,1,48,False,False,140,127,0,4102,521,False
1726,1834,999,1,1,1,1,5,354,1,0,26,False,False,17,0,1582,0,0,True
1727,1836,6698,1,0,0,1,5,362,0,1,23,False,False,1639,1218,0,1,0,True
1728,1841,4096,1,0,0,1,5,365,0,1,55,False,False,1104,0,0,0,0,False
1729,1843,6910,0,1,0,1,4,112,0,1,46,False,False,2249,153,137,0,194,False
1730,1844,539,1,0,1,0,5,355,1,0,38,False,False,0,0,0,0,1381,False
1731,1844,3205,1,0,0,1,6,289,1,0,2,True,False,0,0,0,0,0,True
1732,1844,8347,1,0,0,1,6,289,1,0,3,True,False,0,0,0,0,0,True
1733,1846,2667,1,0,0,1,5,366,0,1,20,False,False,0,0,0,788,16,False
1734,1847,4179,1,0,0,1,6,290,1,0,65,False,False,5,317,591,0,123,False
1735,1848,3812,1,0,0,1,6,291,1,0,23,False,False,181,0,2,0,663,False
1736,1849,654,1,0,0,1,5,367,0,1,25,False,False,113,0,0,1282,0,False
1737,1850,7880,1,0,1,0,5,356,1,0,54,False,False,0,316,257,0,0,False
1738,1850,4856,1,0,1,1,5,356,1,0,25,False,False,0,0,1,735,25,False
1739,1853,611,1,0,0,1,6,302,0,1,14,True,False,0,0,0,0,0,True
1740,1854,3444,0,1,1,1,0,22,1,0,53,False,False,0,13527,0,0,771,True
1741,1855,2707,1,0,0,1,6,303,0,1,0,True,False,0,0,0,0,0,True
1742,1855,5230,1,0,0,1,4,113,0,1,39,False,False,0,43,864,0,85,False
1743,1856,75,1,0,0,1,5,368,0,1,22,False,False,8,710,0,27,0,True
1744,1857,6284,1,1,1,1,3,63,1,0,31,False,False,120,0,657,52,0,False
1745,1859,7133,1,1,0,1,5,357,1,0,24,True,False,0,0,0,0,0,True
1746,1860,1410,0,1,0,1,0,13,0,1,35,False,True,0,1,0,0,3156,False
1747,1860,4757,0,1,1,1,0,13,0,1,35,False,False,95,3441,0,391,318,False
1748,1861,1741,1,1,0,1,5,358,1,0,32,True,False,0,0,0,0,0,True
1749,1861,674,1,1,0,1,5,358,1,0,61,False,False,953,415,974,0,133,False
1750,1863,1241,1,0,1,1,5,370,0,1,58,False,False,14,0,1081,0,0,True
1751,1864,3942,1,1,0,1,3,64,1,0,26,False,False,1752,22,0,4,0,False
1752,1865,2585,1,0,0,1,6,292,1,0,4,True,False,0,0,0,0,0,False
1753,1865,2078,1,0,0,1,6,292,1,0,1,False,False,0,0,0,0,0,False
1754,1865,4017,1,0,0,1,6,292,1,0,8,False,False,0,0,0,0,0,True
1755,1865,8337,1,0,0,1,6,292,1,0,7,False,False,0,0,0,0,85,False
1756,1865,7578,1,0,0,1,6,292,1,0,25,False,False,0,60,0,646,1115,False
1757,1865,6444,1,0,0,1,6,292,1,0,6,False,False,0,0,0,0,0,False
1758,1866,1162,1,0,0,1,5,371,0,1,29,False,False,0,0,0,0,865,False
1759,1868,7341,1,1,0,1,5,372,0,1,64,True,False,0,0,0,0,0,True
1760,1871,818,0,1,0,1,2,70,1,0,31,False,False,0,1983,0,172,52,True
1761,1872,7327,1,1,0,1,4,139,1,0,25,True,False,0,0,0,0,0,False
1762,1873,7005,1,0,0,1,6,293,1,0,30,True,False,0,0,0,0,0,True
1763,1874,746,1,0,0,1,6,305,0,1,0,True,False,0,0,0,0,0,False
1764,1874,7981,1,0,1,0,5,374,0,1,29,True,False,0,0,0,486,1479,False
1765,1877,6510,1,0,0,1,6,306,0,1,37,False,False,28,25,26,806,3,False
1766,1878,2967,1,0,0,1,5,375,0,1,49,False,False,0,0,0,724,0,False
1767,1879,276,0,1,0,1,3,58,0,1,36,False,False,0,583,1789,19,1009,False
1768,1880,7947,1,0,1,1,5,376,0,1,20,False,False,470,128,0,0,9,False
1769,1881,6867,1,0,0,1,5,377,0,1,20,False,False,2215,0,0,86,0,True
1770,1882,5248,0,1,1,1,2,71,1,0,18,False,False,0,16263,72,0,15,True
1771,1882,6261,0,1,1,1,2,251,1,0,17,True,False,0,0,0,0,0,True
1772,1884,8283,1,1,0,1,4,140,1,0,48,True,False,0,0,0,0,0,False
1773,1886,1362,1,0,0,1,4,141,1,0,26,False,False,0,3,176,611,0,False
1774,1887,8326,1,0,0,1,6,295,1,0,35,False,False,0,88,718,46,0,False
1775,1888,1038,1,0,0,1,5,361,1,0,30,False,False,116,0,0,728,29,True
1776,1889,7964,1,0,0,1,5,378,0,1,22,False,False,0,0,22,0,702,False
1777,1889,4913,1,0,0,1,6,307,0,1,5,True,False,0,0,0,0,0,False
1778,1890,995,1,0,1,1,6,308,0,1,43,True,False,0,0,0,0,0,False
1779,1891,4057,1,1,0,1,4,142,1,0,52,True,False,0,0,0,0,0,False
